order_id,prep_time_min,delivery_time_min,total_time_min,delivery_rating,on_time
ORD0031309,26.9,29.6,56.5,3,0
ORD0031310,10.0,33.5,43.5,5,1
ORD0031311,18.4,36.6,55.0,5,0
ORD0031313,16.2,21.2,37.4,4,1
ORD0031314,39.2,24.3,63.5,3,0
ORD0031315,13.8,24.2,38.0,5,1
ORD0031316,37.7,33.5,71.2,5,0
ORD0031317,31.4,23.4,54.8,5,0
ORD0031318,38.4,30.0,68.4,4,0
ORD0031319,35.3,37.8,73.1,5,0
ORD0031320,20.2,38.1,58.3,5,0
ORD0031322,38.8,33.2,72.0,5,0
ORD0031323,37.5,23.3,60.8,4,0
ORD0031324,28.6,31.3,59.900000000000006,5,0
ORD0031325,17.8,29.4,47.2,4,0
ORD0031328,11.2,21.7,32.9,4,1
ORD0031329,42.3,35.1,77.4,5,0
ORD0031330,31.7,27.6,59.3,5,0
ORD0031332,47.8,13.3,61.099999999999994,4,0
ORD0031333,28.6,21.7,50.3,4,0
ORD0031334,40.5,33.2,73.7,4,0
ORD0031339,43.8,27.0,70.8,5,0
ORD0031340,30.4,30.5,60.9,5,0
ORD0031341,34.0,33.3,67.3,4,0
ORD0031343,44.3,21.9,66.19999999999999,4,0
ORD0031344,39.3,26.8,66.1,4,0
ORD0031345,37.6,33.4,71.0,3,0
ORD0031346,39.5,32.1,71.6,3,0
ORD0031347,37.1,21.8,58.900000000000006,4,0
ORD0031348,22.5,29.3,51.8,5,0
ORD0031349,53.5,35.5,89.0,3,0
ORD0031350,34.2,32.3,66.5,5,0
ORD0031351,44.4,23.1,67.5,4,0
ORD0031352,13.2,29.5,42.7,5,1
ORD0031353,39.8,30.5,70.3,4,0
ORD0031356,33.8,28.8,62.599999999999994,4,0
ORD0031357,30.1,36.4,66.5,4,0
ORD0031358,31.3,25.1,56.400000000000006,5,0
ORD0031361,37.7,47.9,85.6,5,0
ORD0031362,25.9,32.9,58.8,1,0
ORD0031363,40.8,26.3,67.1,2,0
ORD0031364,44.3,25.4,69.69999999999999,4,0
ORD0031365,27.1,22.1,49.2,4,0
ORD0031366,22.9,28.1,51.0,4,0
ORD0031368,26.2,29.3,55.5,5,0
ORD0031369,15.9,10.0,25.9,5,1
ORD0031371,21.7,33.9,55.599999999999994,4,0
ORD0031373,31.0,29.2,60.2,4,0
ORD0031374,38.1,30.8,68.9,4,0
ORD0031375,23.9,40.3,64.19999999999999,4,0
ORD0031376,31.1,24.4,55.5,5,0
ORD0031378,31.1,31.5,62.6,5,0
ORD0031379,40.8,27.1,67.9,5,0
ORD0031380,42.8,32.4,75.19999999999999,3,0
ORD0031381,17.0,25.5,42.5,5,1
ORD0031382,19.5,32.2,51.7,5,0
ORD0031383,14.7,35.9,50.599999999999994,5,0
ORD0031384,22.7,26.1,48.8,4,0
ORD0031385,37.3,43.3,80.6,2,0
ORD0031386,39.0,40.8,79.8,5,0
ORD0031387,44.4,37.2,81.6,3,0
ORD0031388,40.9,32.3,73.19999999999999,5,0
ORD0031389,30.2,13.8,44.0,4,1
ORD0031391,48.3,19.3,67.6,5,0
ORD0031392,43.4,27.6,71.0,5,0
ORD0031393,42.8,34.2,77.0,3,0
ORD0031394,23.4,32.7,56.1,4,0
ORD0031395,42.0,27.1,69.1,3,0
ORD0031396,24.9,30.7,55.599999999999994,5,0
ORD0031397,19.5,12.8,32.3,2,1
ORD0031398,44.4,36.2,80.6,5,0
ORD0031400,28.7,30.7,59.4,5,0
ORD0031402,35.4,10.0,45.4,5,0
ORD0031403,34.0,28.3,62.3,5,0
ORD0031404,10.0,39.1,49.1,4,0
ORD0031405,26.4,22.7,49.099999999999994,5,0
ORD0031406,20.9,26.6,47.5,4,0
ORD0031407,21.5,26.8,48.3,3,0
ORD0031408,30.8,24.0,54.8,4,0
ORD0031409,36.5,33.2,69.7,4,0
ORD0031410,32.3,29.1,61.4,4,0
ORD0031413,41.6,26.8,68.4,4,0
ORD0031414,19.5,36.9,56.4,2,0
ORD0031415,18.0,22.0,40.0,5,1
ORD0031416,21.7,31.0,52.7,3,0
ORD0031417,10.0,27.5,37.5,4,1
ORD0031418,37.5,26.9,64.4,3,0
ORD0031419,31.2,26.7,57.9,3,0
ORD0031420,39.7,22.7,62.400000000000006,5,0
ORD0031421,32.9,42.9,75.8,5,0
ORD0031422,20.3,22.2,42.5,5,1
ORD0031423,15.0,49.3,64.3,5,0
ORD0031424,25.1,41.1,66.2,5,0
ORD0031427,35.1,29.5,64.6,4,0
ORD0031428,23.0,26.8,49.8,4,0
ORD0031429,39.7,24.1,63.800000000000004,1,0
ORD0031430,35.7,23.7,59.400000000000006,5,0
ORD0031431,29.2,12.9,42.1,5,1
ORD0031432,36.8,19.2,56.0,4,0
ORD0031435,31.4,31.3,62.7,5,0
ORD0031437,37.2,42.4,79.6,5,0
ORD0031439,34.1,39.6,73.7,5,0
ORD0031440,41.5,29.6,71.1,5,0
ORD0031442,12.7,27.0,39.7,5,1
ORD0031443,36.1,27.4,63.5,5,0
ORD0031444,17.5,26.3,43.8,4,1
ORD0031445,38.4,35.3,73.69999999999999,5,0
ORD0031446,10.0,23.5,33.5,3,1
ORD0031447,19.2,31.2,50.4,5,0
ORD0031448,36.5,23.6,60.1,5,0
ORD0031449,22.1,21.7,43.8,2,1
ORD0031450,26.2,40.1,66.3,5,0
ORD0031451,23.3,35.3,58.599999999999994,5,0
ORD0031456,19.7,30.5,50.2,5,0
ORD0031457,35.0,41.2,76.2,5,0
ORD0031458,32.5,30.9,63.4,4,0
ORD0031459,10.0,27.1,37.1,4,1
ORD0031460,31.0,21.1,52.1,4,0
ORD0031461,38.6,31.7,70.3,4,0
ORD0031462,49.6,23.6,73.2,4,0
ORD0031463,15.7,25.5,41.2,4,1
ORD0031464,47.2,37.5,84.7,5,0
ORD0031466,21.3,42.0,63.3,4,0
ORD0031468,17.9,27.9,45.8,3,0
ORD0031469,18.6,33.6,52.2,5,0
ORD0031470,35.9,27.4,63.3,4,0
ORD0031471,27.9,26.0,53.9,5,0
ORD0031472,40.9,21.2,62.099999999999994,4,0
ORD0031473,25.5,25.8,51.3,4,0
ORD0031474,18.0,20.9,38.9,4,1
ORD0031475,30.0,16.7,46.7,3,0
ORD0031476,10.0,20.0,30.0,4,1
ORD0031477,10.0,26.2,36.2,4,1
ORD0031478,41.8,11.7,53.5,4,0
ORD0031479,32.4,21.7,54.099999999999994,3,0
ORD0031480,30.8,23.2,54.0,3,0
ORD0031481,21.9,25.1,47.0,3,0
ORD0031482,33.1,35.4,68.5,5,0
ORD0031484,42.1,31.6,73.7,5,0
ORD0031485,38.5,26.5,65.0,4,0
ORD0031486,48.5,29.1,77.6,4,0
ORD0031487,27.6,47.7,75.30000000000001,5,0
ORD0031489,28.1,22.3,50.400000000000006,1,0
ORD0031490,12.9,18.5,31.4,5,1
ORD0031491,26.5,29.6,56.1,5,0
ORD0031492,22.5,21.1,43.6,3,1
ORD0031493,26.3,33.5,59.8,5,0
ORD0031495,29.6,10.0,39.6,3,1
ORD0031496,33.7,31.7,65.4,3,0
ORD0031497,38.6,20.8,59.400000000000006,3,0
ORD0031499,30.4,20.4,50.8,5,0
ORD0031500,23.4,10.0,33.4,5,1
ORD0031501,26.7,36.3,63.0,4,0
ORD0031502,43.6,29.6,73.2,2,0
ORD0031503,25.4,23.9,49.3,5,0
ORD0031504,26.5,26.4,52.9,2,0
ORD0031507,28.1,23.2,51.3,3,0
ORD0031508,37.7,28.3,66.0,3,0
ORD0031510,36.6,37.7,74.30000000000001,5,0
ORD0031511,28.3,18.6,46.900000000000006,5,0
ORD0031512,27.7,34.9,62.599999999999994,5,0
ORD0031513,38.9,22.1,61.0,4,0
ORD0031517,18.7,29.2,47.9,4,0
ORD0031520,30.1,18.3,48.400000000000006,5,0
ORD0031521,45.1,58.3,103.4,5,0
ORD0031522,13.9,27.9,41.8,5,1
ORD0031523,29.8,29.6,59.400000000000006,4,0
ORD0031524,22.9,35.4,58.3,4,0
ORD0031526,42.7,33.5,76.2,5,0
ORD0031527,45.6,17.7,63.3,5,0
ORD0031528,11.0,21.1,32.1,5,1
ORD0031529,28.3,31.7,60.0,4,0
ORD0031530,39.0,29.4,68.4,4,0
ORD0031531,33.4,22.1,55.5,4,0
ORD0031532,28.6,26.1,54.7,4,0
ORD0031533,25.5,31.4,56.9,3,0
ORD0031534,18.6,23.7,42.3,5,1
ORD0031535,33.1,39.9,73.0,5,0
ORD0031536,28.7,30.0,58.7,5,0
ORD0031537,33.1,13.4,46.5,4,0
ORD0031538,21.5,27.0,48.5,5,0
ORD0031539,40.5,37.9,78.4,5,0
ORD0031540,15.0,34.8,49.8,5,0
ORD0031541,34.5,38.8,73.3,4,0
ORD0031543,15.1,19.7,34.8,3,1
ORD0031544,16.0,31.6,47.6,3,0
ORD0031545,11.4,20.8,32.2,4,1
ORD0031548,38.1,36.9,75.0,2,0
ORD0031549,48.0,26.6,74.6,3,0
ORD0031550,47.1,23.7,70.8,5,0
ORD0031551,22.3,35.9,58.2,4,0
ORD0031552,17.1,40.3,57.4,5,0
ORD0031553,25.4,15.9,41.3,1,1
ORD0031555,17.3,22.7,40.0,2,1
ORD0031556,38.7,25.7,64.4,4,0
ORD0031557,28.7,38.4,67.1,3,0
ORD0031558,12.2,26.2,38.4,1,1
ORD0031560,18.5,31.3,49.8,4,0
ORD0031561,37.4,33.8,71.19999999999999,4,0
ORD0031562,24.0,28.8,52.8,5,0
ORD0031563,23.0,19.1,42.1,4,1
ORD0031564,36.4,33.9,70.3,2,0
ORD0031567,20.7,21.1,41.8,3,1
ORD0031568,42.7,15.9,58.6,4,0
ORD0031569,28.1,25.4,53.5,5,0
ORD0031570,25.5,51.9,77.4,2,0
ORD0031571,18.6,26.3,44.900000000000006,2,1
ORD0031572,17.6,22.9,40.5,5,1
ORD0031573,10.0,33.9,43.9,5,1
ORD0031574,24.6,25.4,50.0,5,0
ORD0031575,32.7,27.4,60.1,5,0
ORD0031576,12.2,33.2,45.400000000000006,4,0
ORD0031577,24.5,26.8,51.3,2,0
ORD0031579,24.1,33.3,57.4,4,0
ORD0031580,21.3,35.9,57.2,5,0
ORD0031581,31.0,10.0,41.0,4,1
ORD0031582,45.5,31.6,77.1,3,0
ORD0031585,24.1,39.2,63.300000000000004,4,0
ORD0031586,18.1,15.1,33.2,4,1
ORD0031587,31.4,23.3,54.7,5,0
ORD0031588,21.3,26.9,48.2,4,0
ORD0031589,16.2,27.0,43.2,4,1
ORD0031590,13.5,23.1,36.6,3,1
ORD0031592,19.4,25.7,45.099999999999994,4,0
ORD0031593,45.1,39.7,84.80000000000001,2,0
ORD0031594,25.4,21.8,47.2,4,0
ORD0031595,19.6,25.6,45.2,3,0
ORD0031596,48.9,23.9,72.8,5,0
ORD0031597,18.2,24.9,43.099999999999994,5,1
ORD0031598,29.0,21.7,50.7,5,0
ORD0031600,40.5,27.6,68.1,5,0
ORD0031601,31.7,24.3,56.0,5,0
ORD0031602,22.9,38.6,61.5,5,0
ORD0031603,12.7,26.5,39.2,5,1
ORD0031604,29.6,35.4,65.0,4,0
ORD0031605,27.3,14.3,41.6,5,1
ORD0031606,26.3,15.7,42.0,5,1
ORD0031607,25.6,17.3,42.900000000000006,5,1
ORD0031608,34.0,32.7,66.7,5,0
ORD0031609,14.4,25.7,40.1,4,1
ORD0031611,38.3,30.2,68.5,2,0
ORD0031612,24.2,22.6,46.8,3,0
ORD0031613,38.6,24.0,62.6,4,0
ORD0031614,31.4,45.9,77.3,4,0
ORD0031615,21.8,28.8,50.6,5,0
ORD0031616,26.5,23.2,49.7,2,0
ORD0031617,21.9,29.2,51.099999999999994,4,0
ORD0031619,30.0,28.9,58.9,4,0
ORD0031620,15.5,24.9,40.4,5,1
ORD0031621,36.8,14.3,51.099999999999994,5,0
ORD0031622,32.7,19.9,52.6,5,0
ORD0031623,21.9,30.8,52.7,5,0
ORD0031624,29.4,21.6,51.0,2,0
ORD0031626,43.8,33.3,77.1,4,0
ORD0031627,22.7,16.7,39.4,5,1
ORD0031628,33.2,24.0,57.2,1,0
ORD0031629,41.5,31.1,72.6,5,0
ORD0031630,19.0,18.1,37.1,5,1
ORD0031631,18.1,24.2,42.3,5,1
ORD0031632,36.5,35.2,71.7,4,0
ORD0031633,29.6,37.1,66.7,5,0
ORD0031634,34.7,22.4,57.1,5,0
ORD0031637,30.4,25.1,55.5,3,0
ORD0031638,31.8,25.3,57.1,4,0
ORD0031639,34.7,44.2,78.9,5,0
ORD0031641,43.1,41.9,85.0,4,0
ORD0031642,18.8,35.6,54.400000000000006,5,0
ORD0031643,32.0,25.2,57.2,3,0
ORD0031646,28.8,25.0,53.8,5,0
ORD0031647,18.8,38.0,56.8,4,0
ORD0031648,41.4,30.0,71.4,5,0
ORD0031649,36.4,31.4,67.8,4,0
ORD0031650,29.9,18.3,48.2,4,0
ORD0031652,16.9,25.6,42.5,5,1
ORD0031653,22.3,24.4,46.7,4,0
ORD0031654,32.1,37.0,69.1,5,0
ORD0031656,34.8,29.5,64.3,5,0
ORD0031657,28.0,27.3,55.3,5,0
ORD0031658,10.0,33.2,43.2,5,1
ORD0031659,17.5,29.5,47.0,5,0
ORD0031660,36.7,29.6,66.30000000000001,5,0
ORD0031661,34.3,20.6,54.9,5,0
ORD0031662,45.5,10.0,55.5,3,0
ORD0031663,33.9,19.6,53.5,5,0
ORD0031664,27.3,22.6,49.900000000000006,4,0
ORD0031665,43.2,36.6,79.80000000000001,3,0
ORD0031666,49.5,32.3,81.8,4,0
ORD0031667,30.5,22.9,53.4,5,0
ORD0031668,42.0,30.3,72.3,1,0
ORD0031670,15.5,40.9,56.4,5,0
ORD0031671,43.1,17.0,60.1,5,0
ORD0031672,21.1,22.5,43.6,5,1
ORD0031673,10.6,29.4,40.0,3,1
ORD0031674,23.7,24.2,47.9,3,0
ORD0031675,31.0,30.7,61.7,5,0
ORD0031676,17.3,31.4,48.7,5,0
ORD0031677,35.7,21.1,56.800000000000004,5,0
ORD0031678,44.4,27.4,71.8,4,0
ORD0031679,29.6,27.6,57.2,5,0
ORD0031680,36.7,24.0,60.7,1,0
ORD0031681,34.2,25.7,59.900000000000006,5,0
ORD0031682,24.6,33.3,57.9,5,0
ORD0031683,15.7,29.7,45.4,5,0
ORD0031684,36.8,26.7,63.5,4,0
ORD0031686,28.4,20.4,48.8,5,0
ORD0031687,23.3,16.8,40.1,3,1
ORD0031688,15.5,34.9,50.4,5,0
ORD0031689,44.9,26.0,70.9,5,0
ORD0031690,11.7,31.8,43.5,5,1
ORD0031691,24.1,26.5,50.6,1,0
ORD0031692,26.9,23.8,50.7,4,0
ORD0031693,28.6,31.0,59.6,5,0
ORD0031694,16.4,18.7,35.099999999999994,3,1
ORD0031695,27.3,32.7,60.0,5,0
ORD0031696,17.1,26.4,43.5,4,1
ORD0031697,35.3,31.3,66.6,3,0
ORD0031698,27.0,45.1,72.1,2,0
ORD0031699,15.2,17.3,32.5,4,1
ORD0031700,28.8,35.9,64.7,4,0
ORD0031701,26.9,19.1,46.0,5,0
ORD0031702,33.1,22.9,56.0,5,0
ORD0031704,33.6,30.1,63.7,3,0
ORD0031707,20.6,19.8,40.400000000000006,5,1
ORD0031709,22.8,23.2,46.0,3,0
ORD0031710,13.7,25.2,38.9,5,1
ORD0031711,19.1,22.8,41.900000000000006,5,1
ORD0031713,23.9,31.4,55.3,4,0
ORD0031715,18.0,19.1,37.1,5,1
ORD0031716,50.8,25.4,76.19999999999999,5,0
ORD0031717,38.8,23.1,61.9,4,0
ORD0031718,20.4,28.8,49.2,5,0
ORD0031720,27.3,24.2,51.5,5,0
ORD0031721,23.5,40.0,63.5,5,0
ORD0031723,31.5,35.5,67.0,4,0
ORD0031724,38.5,45.9,84.4,5,0
ORD0031725,29.1,33.0,62.1,5,0
ORD0031726,38.3,18.5,56.8,4,0
ORD0031727,17.6,29.7,47.3,5,0
ORD0031728,17.9,36.2,54.1,5,0
ORD0031729,16.7,29.5,46.2,5,0
ORD0031731,17.9,18.9,36.8,4,1
ORD0031732,31.9,27.3,59.2,5,0
ORD0031733,22.6,32.9,55.5,4,0
ORD0031734,22.1,30.0,52.1,5,0
ORD0031736,20.8,24.5,45.3,2,0
ORD0031737,33.4,39.5,72.9,5,0
ORD0031740,48.7,28.1,76.80000000000001,4,0
ORD0031741,34.7,31.2,65.9,5,0
ORD0031742,20.2,38.4,58.599999999999994,5,0
ORD0031743,42.0,21.2,63.2,5,0
ORD0031744,33.0,38.7,71.7,4,0
ORD0031746,31.5,25.9,57.4,1,0
ORD0031747,38.8,22.6,61.4,3,0
ORD0031749,31.8,27.1,58.900000000000006,1,0
ORD0031751,47.0,13.3,60.3,4,0
ORD0031752,24.2,29.5,53.7,1,0
ORD0031753,39.1,35.2,74.30000000000001,5,0
ORD0031754,10.0,27.6,37.6,5,1
ORD0031756,44.5,28.9,73.4,4,0
ORD0031757,16.1,36.9,53.0,5,0
ORD0031758,22.1,28.5,50.6,4,0
ORD0031759,19.8,35.6,55.400000000000006,4,0
ORD0031760,41.2,34.6,75.80000000000001,3,0
ORD0031762,18.1,25.3,43.400000000000006,3,1
ORD0031763,23.5,34.2,57.7,3,0
ORD0031764,43.1,34.3,77.4,5,0
ORD0031765,10.0,25.9,35.9,4,1
ORD0031766,15.2,13.1,28.299999999999997,4,1
ORD0031767,35.6,32.3,67.9,5,0
ORD0031768,18.1,28.9,47.0,3,0
ORD0031769,18.5,27.5,46.0,5,0
ORD0031770,15.0,27.7,42.7,5,1
ORD0031771,35.4,25.5,60.9,4,0
ORD0031772,19.5,35.0,54.5,4,0
ORD0031774,40.6,19.2,59.8,5,0
ORD0031775,16.1,34.8,50.9,4,0
ORD0031779,35.5,19.2,54.7,4,0
ORD0031780,23.4,33.8,57.199999999999996,5,0
ORD0031781,39.0,25.7,64.7,5,0
ORD0031782,40.2,19.8,60.0,4,0
ORD0031783,32.4,29.9,62.3,4,0
ORD0031784,36.1,34.9,71.0,5,0
ORD0031785,35.3,24.5,59.8,5,0
ORD0031786,39.6,32.6,72.2,4,0
ORD0031787,15.6,25.1,40.7,4,1
ORD0031789,22.8,38.7,61.5,4,0
ORD0031790,40.0,25.8,65.8,4,0
ORD0031791,26.8,26.6,53.400000000000006,5,0
ORD0031792,20.8,22.0,42.8,5,1
ORD0031793,13.9,25.6,39.5,5,1
ORD0031794,34.8,25.8,60.599999999999994,5,0
ORD0031795,27.5,30.7,58.2,4,0
ORD0031796,38.3,20.1,58.4,5,0
ORD0031797,32.4,18.8,51.2,4,0
ORD0031800,19.7,29.6,49.3,5,0
ORD0031801,26.5,18.0,44.5,5,1
ORD0031803,31.2,17.8,49.0,5,0
ORD0031804,24.3,23.3,47.6,4,0
ORD0031805,32.8,21.7,54.5,5,0
ORD0031808,17.0,33.2,50.2,5,0
ORD0031809,44.4,36.7,81.1,5,0
ORD0031811,39.6,17.0,56.6,4,0
ORD0031812,16.8,26.7,43.5,5,1
ORD0031813,26.3,41.7,68.0,5,0
ORD0031815,19.2,22.0,41.2,5,1
ORD0031816,19.6,24.1,43.7,5,1
ORD0031818,25.0,19.3,44.3,4,1
ORD0031819,17.6,31.3,48.900000000000006,1,0
ORD0031820,15.9,21.0,36.9,5,1
ORD0031821,32.1,12.3,44.400000000000006,5,1
ORD0031822,12.5,17.7,30.2,5,1
ORD0031824,27.6,23.1,50.7,5,0
ORD0031825,18.8,15.8,34.6,4,1
ORD0031826,23.5,30.0,53.5,5,0
ORD0031827,30.2,17.1,47.3,5,0
ORD0031828,24.7,15.0,39.7,4,1
ORD0031829,35.4,22.5,57.9,5,0
ORD0031832,27.5,18.0,45.5,3,0
ORD0031833,39.6,34.2,73.80000000000001,4,0
ORD0031834,42.2,41.8,84.0,3,0
ORD0031835,35.9,34.4,70.3,5,0
ORD0031836,49.0,42.2,91.2,4,0
ORD0031837,45.2,23.8,69.0,5,0
ORD0031838,34.5,19.6,54.1,5,0
ORD0031839,34.6,39.3,73.9,5,0
ORD0031840,41.8,29.1,70.9,5,0
ORD0031841,28.3,28.6,56.900000000000006,3,0
ORD0031842,17.5,10.0,27.5,5,1
ORD0031843,30.2,34.1,64.3,5,0
ORD0031844,26.8,16.9,43.7,5,1
ORD0031846,31.3,37.3,68.6,2,0
ORD0031847,29.1,28.8,57.900000000000006,4,0
ORD0031848,43.9,24.7,68.6,4,0
ORD0031851,24.4,37.3,61.699999999999996,4,0
ORD0031854,25.0,31.1,56.1,4,0
ORD0031856,33.5,25.7,59.2,5,0
ORD0031857,29.5,26.0,55.5,2,0
ORD0031858,11.0,32.3,43.3,5,1
ORD0031859,26.3,19.4,45.7,5,0
ORD0031860,16.9,35.8,52.699999999999996,3,0
ORD0031862,10.0,19.4,29.4,2,1
ORD0031865,14.7,24.9,39.599999999999994,4,1
ORD0031866,23.1,19.8,42.900000000000006,4,1
ORD0031867,34.1,35.3,69.4,5,0
ORD0031868,43.3,20.4,63.699999999999996,4,0
ORD0031869,24.3,41.5,65.8,4,0
ORD0031870,33.2,37.2,70.4,4,0
ORD0031871,28.7,24.0,52.7,1,0
ORD0031872,39.3,19.5,58.8,4,0
ORD0031873,22.4,26.9,49.3,4,0
ORD0031874,34.6,25.8,60.400000000000006,4,0
ORD0031876,42.5,29.9,72.4,5,0
ORD0031877,14.4,14.5,28.9,3,1
ORD0031879,30.3,39.2,69.5,4,0
ORD0031880,26.6,30.8,57.400000000000006,4,0
ORD0031881,20.7,34.2,54.900000000000006,4,0
ORD0031882,31.4,25.6,57.0,3,0
ORD0031883,20.3,28.9,49.2,3,0
ORD0031885,12.5,38.2,50.7,4,0
ORD0031886,21.8,24.1,45.900000000000006,4,0
ORD0031887,36.1,24.7,60.8,3,0
ORD0031889,28.9,36.2,65.1,5,0
ORD0031890,26.4,19.7,46.099999999999994,5,0
ORD0031891,12.8,42.3,55.099999999999994,5,0
ORD0031892,32.7,34.5,67.2,5,0
ORD0031893,34.7,44.7,79.4,5,0
ORD0031894,38.7,32.3,71.0,2,0
ORD0031895,10.0,24.8,34.8,4,1
ORD0031896,40.8,30.3,71.1,4,0
ORD0031898,31.9,28.2,60.099999999999994,3,0
ORD0031899,25.5,31.3,56.8,5,0
ORD0031900,20.3,26.4,46.7,5,0
ORD0031901,39.8,32.8,72.6,3,0
ORD0031902,33.3,34.9,68.19999999999999,5,0
ORD0031904,34.4,35.5,69.9,4,0
ORD0031906,29.0,17.0,46.0,5,0
ORD0031907,29.3,13.7,43.0,4,1
ORD0031908,35.3,34.0,69.3,5,0
ORD0031909,34.3,27.9,62.199999999999996,5,0
ORD0031910,23.6,30.8,54.400000000000006,5,0
ORD0031912,16.2,31.1,47.3,5,0
ORD0031914,20.2,38.7,58.900000000000006,3,0
ORD0031917,20.2,32.2,52.400000000000006,3,0
ORD0031918,19.8,29.1,48.900000000000006,3,0
ORD0031920,33.5,30.9,64.4,4,0
ORD0031921,29.5,35.1,64.6,4,0
ORD0031922,36.4,46.9,83.3,3,0
ORD0031924,39.4,28.6,68.0,5,0
ORD0031925,44.3,20.4,64.69999999999999,5,0
ORD0031926,37.5,39.2,76.7,4,0
ORD0031927,35.6,10.0,45.6,1,0
ORD0031928,28.6,32.4,61.0,5,0
ORD0031929,27.7,43.0,70.7,1,0
ORD0031930,27.7,42.4,70.1,4,0
ORD0031931,10.1,31.5,41.6,4,1
ORD0031932,35.7,41.8,77.5,5,0
ORD0031933,29.0,24.4,53.4,5,0
ORD0031935,32.9,21.7,54.599999999999994,3,0
ORD0031936,33.1,21.4,54.5,5,0
ORD0031937,44.7,22.0,66.7,5,0
ORD0031939,33.2,37.0,70.2,5,0
ORD0031940,23.4,28.4,51.8,5,0
ORD0031941,28.4,24.7,53.099999999999994,4,0
ORD0031942,38.3,25.5,63.8,3,0
ORD0031943,22.8,20.0,42.8,5,1
ORD0031944,23.5,21.5,45.0,5,1
ORD0031945,39.9,22.4,62.3,3,0
ORD0031946,13.3,35.4,48.7,4,0
ORD0031947,29.2,35.0,64.2,3,0
ORD0031948,37.4,21.2,58.599999999999994,4,0
ORD0031949,26.6,20.3,46.900000000000006,2,0
ORD0031950,31.1,33.7,64.80000000000001,4,0
ORD0031951,29.1,28.8,57.900000000000006,1,0
ORD0031952,34.9,29.3,64.2,5,0
ORD0031953,18.9,22.5,41.4,1,1
ORD0031954,35.9,32.9,68.8,5,0
ORD0031955,44.3,27.7,72.0,3,0
ORD0031956,43.2,28.0,71.2,5,0
ORD0031957,23.5,25.3,48.8,3,0
ORD0031959,36.3,32.7,69.0,5,0
ORD0031961,25.2,24.4,49.599999999999994,3,0
ORD0031962,45.8,24.5,70.3,3,0
ORD0031964,33.1,10.0,43.1,3,1
ORD0031965,32.7,25.0,57.7,5,0
ORD0031967,25.7,26.1,51.8,5,0
ORD0031968,18.7,28.4,47.099999999999994,4,0
ORD0031969,23.1,36.8,59.9,5,0
ORD0031970,34.5,29.9,64.4,4,0
ORD0031971,29.5,18.0,47.5,4,0
ORD0031972,26.8,19.2,46.0,5,0
ORD0031973,19.0,30.9,49.9,5,0
ORD0031974,21.1,25.5,46.6,4,0
ORD0031975,33.2,29.3,62.5,4,0
ORD0031977,39.7,24.1,63.800000000000004,5,0
ORD0031978,35.3,24.8,60.099999999999994,4,0
ORD0031979,29.9,22.7,52.599999999999994,5,0
ORD0031980,40.8,29.6,70.4,4,0
ORD0031981,17.1,38.9,56.0,5,0
ORD0031983,20.7,26.6,47.3,5,0
ORD0031984,18.7,31.2,49.9,4,0
ORD0031985,32.8,31.3,64.1,5,0
ORD0031987,40.7,22.8,63.5,3,0
ORD0031988,29.4,35.4,64.8,4,0
ORD0031991,41.7,26.7,68.4,5,0
ORD0031992,15.2,32.7,47.900000000000006,4,0
ORD0031993,33.2,31.5,64.7,3,0
ORD0031994,21.3,32.4,53.7,5,0
ORD0031995,26.1,35.4,61.5,4,0
ORD0031996,27.0,18.2,45.2,4,0
ORD0031997,22.7,34.5,57.2,2,0
ORD0031999,21.1,33.9,55.0,4,0
ORD0032000,15.7,26.1,41.8,4,1
ORD0032001,33.6,10.0,43.6,5,1
ORD0032002,43.7,14.6,58.300000000000004,4,0
ORD0032003,38.2,40.4,78.6,5,0
ORD0032004,23.8,27.8,51.6,5,0
ORD0032005,33.8,37.3,71.1,4,0
ORD0032007,34.9,32.0,66.9,5,0
ORD0032008,11.1,28.4,39.5,5,1
ORD0032009,17.3,38.6,55.900000000000006,5,0
ORD0032010,35.3,21.9,57.199999999999996,5,0
ORD0032011,26.9,28.1,55.0,4,0
ORD0032013,45.1,11.9,57.0,5,0
ORD0032014,20.6,36.2,56.800000000000004,4,0
ORD0032015,32.6,29.9,62.5,4,0
ORD0032016,21.0,19.5,40.5,5,1
ORD0032017,20.4,41.7,62.1,5,0
ORD0032019,39.3,30.8,70.1,5,0
ORD0032020,18.6,14.7,33.3,5,1
ORD0032021,36.1,21.3,57.400000000000006,5,0
ORD0032022,32.5,17.5,50.0,4,0
ORD0032023,38.4,27.9,66.3,5,0
ORD0032024,15.7,32.6,48.3,5,0
ORD0032025,49.5,24.8,74.3,3,0
ORD0032027,29.1,26.3,55.400000000000006,5,0
ORD0032028,27.7,17.4,45.099999999999994,5,0
ORD0032030,46.6,36.7,83.30000000000001,5,0
ORD0032031,45.6,14.9,60.5,3,0
ORD0032032,43.6,25.2,68.8,5,0
ORD0032033,36.0,32.5,68.5,4,0
ORD0032034,32.5,19.2,51.7,4,0
ORD0032035,38.2,27.6,65.80000000000001,5,0
ORD0032037,41.1,17.9,59.0,2,0
ORD0032040,39.7,18.3,58.0,4,0
ORD0032042,25.8,36.9,62.7,2,0
ORD0032043,24.4,10.0,34.4,4,1
ORD0032045,21.6,36.4,58.0,5,0
ORD0032046,23.8,30.7,54.5,1,0
